Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",3,Lake Buena Vista,"If you love animals and have children, you should stay here, you can see the giraffes in the backyard, eat delicious in the African restaurant and have priority pass in Animal Kingdom. Amazing decoration at the lobby.","July 8, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Best place to stay in Disney,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",5,Lake Buena Vista,We stopped here for 2 nights prior to traveling to Tampa for a cruise. We're huge Disney fans so we have been to the restaurants here before but never stayed. We decided ahead of time that this would just be a visit to the resort...,"July 7, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",An experience in and of itself,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",3,Lake Buena Vista,"I booked this hotel after reading reviews on TripAdvisor
The room where really average and furnitures looking old
The cleaners never showed up the first day and had to complain at reception, and room was cleaned at 7pm , the next 3 days not before...","July 7, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Overpriced and poor service,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",32,Lake Buena Vista,"We had not planned on staying at this resort on our last trip to Disney, we wound up here after there was an issue with the room we had at another resort. My only regret was not knowing ahead of time so I could have...","July 3, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Beautiful Resort!,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",3,Lake Buena Vista,"I had the best room EVER. I was able to see so many animals. I was able to watch them go to and from the barn. One of the workers explained to me that they go in each day to get checked out, get meds...","July 3, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great view of the animals,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",3,Lake Buena Vista,We stayed here 4 nights in June. Fabulous 1 BR. Great view of animals. Stunning atmosphere. Very comfortable and relaxing. We had a car and it was easy to get to the parks. Animal Kingdom is only five minutes away. The staff really aims to...,"July 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Awesome lodge and ambience,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",18,Lake Buena Vista,Everything about this resort is superb.... Rooms excellent ( we were in 2424) our maid was wonderful .... Lobby is a Disney experience in itself .... boma is the best buffet on all of Disney property... Our server Mouna really made the experience special for...,"July 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Very special,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",4,Lake Buena Vista,"Holiday of a lifetime
Wake up to a giraffe looking at you ( if your lucky )
Hotel amazing ( but expensive ). Hey its disney , what isnt.
Facilities at hotel great , but your never there to use them!!!!
Transport links to parks...","July 11, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Holiday of a lifre time,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",17,Lake Buena Vista,Fabulous hotel from the moment we arrived!! Badges for all of us for being first timers. Detailed description of the hotel and about the magic bands. And an upgrade to the savannah view. Absolutely perfect!!,"June 23, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Magical Holiday,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",5,Lake Buena Vista,"I read all the reviews and spoke with others who had stayed at the Animal Lodge, so I was ready for a great experience. First, check in was a disaster then our room was located at the very tail end of the resort and we...","June 23, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Very Disappointed,4.0 Star Hotel
