Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",3,Lake Buena Vista,"This resort was not what we were expecting when we arrived a week ago today. We were not greeted when we entered the resort, it took 20 minutes to get our room assignment when there were managers just standing around. Once we got our room...","July 21, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Disgusting!,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",3,Lake Buena Vista,"First time to stay at the Disney Movie Resort, not the first time to stay at the All Star Resorts. We asked for an ADA room, Premier Level (which puts you a little closer to the main buildings. We asked for adjoining rooms because of...","July 20, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",PERFECT CHOICE,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",13,Lake Buena Vista,"We stayed at Disney All-Star Movies for a week in early July, and it was fine. The room we had was small, but that was fine as we were pretty much only at the hotel to sleep, shower, and store our stuff. It's motel style,...","July 20, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","Simple, Fine as a Home Base for Disney",3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",14,Lake Buena Vista,"A well planned family vacation at Disney World®‎ can become a happy time spent with your family. Take advantage of the discounts from your travel agent or Disney Company. Book early and benefit more: such as excellent on-site transportation services to and from the parks,...","July 20, 2016","ui_bubble_rating bubble_40,ratingDate relativeDate",Affordable Family Resort at Disney World®‎,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",14,Lake Buena Vista,"Love the Disney All-Star Resorts. I usually stay at ""Movies"", but have been to ""Music"" too. Rooms are small, but beds are comfortable. Remember, these are no frill resorts and simply a place to sleep. Wish they would change and/or clean the room carpets more...","July 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great Value! ,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",81,Lake Buena Vista,"Disney all star resorts are located near Animal Kingdom area. All 3 resorts have similar look and feel including similar layout. The only difference is that they are based on the different themes which are Movies, Music and Sports. As stated earlier all 3 resorts...","July 25, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",I loved it we all loved it,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",3,Lake Buena Vista,The theming of the resort is so kid appealing. The pool is not over crowded at all. The rooms are small but we only used the room for sleeping so it worked in our favor. Had an offer to give us a gift card for...,"July 24, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Other than the Brazillian Tour Groups....GREAT,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",12,Lake Buena Vista,"What are you looking for? If you need a place to sleep, shower, and that's about it.....then this is your place. Our family of 4 stayed here in mid-July 2017, but we knew going in that we would spend most or all of our time...","July 24, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",depends on what you need,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",1,Lake Buena Vista,I know that this is Disney's value resort but there is no excuse for a dirty room. The first night of our trip my husband pushed the two double beds together so that we could have one big bed to sleep in with our 4...,"December 21, 2009","ui_bubble_rating bubble_20,ratingDate relativeDate",Never again!,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",40,Lake Buena Vista,The mighty ducks building is so far away that you park at all star sports so try to stay away from there I was sorry I had this room but I only stayed 2 days so it was fine the room was old and beat...,"July 22, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",No mighty ducks,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",2,Lake Buena Vista,"This, being one of Disneys value resorts, the rooms are very small. They are also clean, comfortable and the staff here goes above and beyond what you'd expect. We were here for my sons 13th birthday. I put a ""Happy Birthday"" sign in our hotel...","July 22, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Would stay here again,3.0 Star Hotel
