Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",28,Lake Buena Vista,"We stayed here for 2 weeks. We had no probblems. Rooms was very clean, had clean bedding and towels everyday. Room seemed a little bigger then Art Of Annimation. We stayed in the Grand Slam building 8, one of the buildings further away from the...","June 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Perfact for us,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",7,Lake Buena Vista,"I stayed here with my Fiancee and I can honestly say it was a lovely place to stay - Yes it's a value resort but we were up and out the room by 8 and sometimes returning back at late as midnight.
Our room was...","May 30, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Friendly staff and comfortable rooms,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",16,Lake Buena Vista,"We stayed three night over Memorial Day weekend, while attending National Soccer Tournament. There was 4 in our family, but 10 other families also in our group.
Reservations went smoothly and check- in had no issues.
Our entire group had connecting rooms.
The rooms were...","May 29, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Large event ~ holiday weekend,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",9,Lake Buena Vista,My kids and I stayed at Disney's All Star Sports for 3 nights and loved it. The rooms are nice and clean. The pool isn't too crowded. It's clean and they provide life jackets for children. The food court is located in the main building...,"July 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Very nice hotel,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",2,Lake Buena Vista,"Im very happy with the hotel, facilities and the service. I want to thank María and Sabrina from the food court. They were very helpful and knowledgeable. Also Rosa was very serviceful. Alyss and James at the frontdesk were very proffesional and know about hopitality...","July 17, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Very good and excellent service,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",6,Lake Buena Vista,"Staying here for the 3rd time. It's considered a budget hotel but they do not skip on the Disney quality, experience, and excellence. As a local and long-time Disney goer, I highly recommend staying at the All-Star resorts for your next Disney trip.","July 20, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Everything Disney!,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",7,Lake Buena Vista,"To save on food expenses, on first day take an uber to Walmart supermarket , one side 13 dollar, get cornflakes, milk, disposable glasses, tea sachets,bread, spread like butter etc., I also got a coffee maker to warm water in room from Walmart for dollar...","June 20, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",How to save money,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",3,Lake Buena Vista,"Stayed here with my family for 10 nights as we found a deal for it on Virgin Holidays. We have stayed at a few other Disney resort hotels but this time was the first 'value' resort we have stayed in.
The hotel is busy, crowded...","June 24, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Good if all you need is a bed,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",133,Lake Buena Vista,We didn't plan on staying at the resort much so this was the perfect pick. Rooms are small and can be loud due to large school groups and marching band groups. Bathrooms are dated but clean and fit our needs well.,"June 23, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Nice budget hotel,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",35,Lake Buena Vista,"I came here as a single parent with my 9,7,3 year olds from Scotland . I chose this as was the best offer I could find for Disney property as being a non driver it's a lot easier to stay in Disney .we used the...","June 23, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Glad I chose here for family trip ,3.0 Star Hotel
