Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars 
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",19,Lake Buena Vista,"We stayed at this hotel because it was ranked relatively high for being a moderately priced Disney resort. The hotel is clean and the bathroom in our room was spacious. Also, it was easy to park close to our room. But you enter the rooms...","November 19, 2013","ui_bubble_rating bubble_30,ratingDate relativeDate",Fine but somewhat disappointing,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",26,Lake Buena Vista,"Just got back stayed 4 days, nice clean with Disney style friendliness! Rooms have 2 queens and fridge table n chairs and hair dryer as extras. Pool had nice big slide. This hotel offered bus transportation into the parks, And being a smaller hotel there...","November 3, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Great place to stay,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",124,Lake Buena Vista,"We just returned from a 10 night trip where we stayed at the French Quarter. This is our second time at this resort. There is so much to love about this property. Beautiful landscaping, a wonderful pool, an easy 15 minute relaxing boat ride to...","December 5, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Back Again for Another Great Stay,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",18,Lake Buena Vista,"We stayed here with my daughter, son in law and our two grandchildren and were blown away by this hotel. The rooms were comfy, clean and spacious. Our family enjoyed inter-connecting rooms which when both doors were closed you couldn't hear each other. We were...","November 7, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing Hotel,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",26,Lake Buena Vista,"My family of four stayed here in October. The room was average in size but the bathroom was tiny. It was not cleaned to a very high standard, even my husband noticed and he is definately not a clean freak! We found previous occupants socks...","November 6, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Great staff but room for improvement,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",27,Lake Buena Vista,We just returned from Disney where we stayed 6 nights at POFQ. I absolutely love this resort! It is the perfect location for traveling to other Disney properties and parks. Because it is a small resort the transportation lines are always short. We never had...,"December 12, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Great resort!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",7,Lake Buena Vista,"Port Orleans French Quarter is one of, if not the smallest resorts on Disney property. This is it's appeal. It's small and quaint with the feel of New Orleans. The rooms are a bit small but you're not in them much anyways. It has one...","December 11, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Good resort for the price,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",128,Lake Buena Vista,"This is the first time we have stayed in a Disney hotel, although we have previously staying in Orlando lots of times. We stayed here for a week, then International Drive for a week. This worked out the perfect combination for us as we don't...","November 24, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate","Lovely, very helpful staff : )",3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",7,Lake Buena Vista,My family stayed at this hotel last October. We had 9 in our party and had a very enjoyable stay. The room was clean and the staff very pleasant. The grandchildren enjoyed the slide in the pool. We also liked the convenience of going to...,"November 23, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Very nice family vacation,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",133,Lake Buena Vista,"First off, let me state that I have stayed at POFQ many times (and even left great reviews on here). I have never had substantial issues with the hotel until my recent stay in November. To be fair, I will list both the Pros and...","November 27, 2013","ui_bubble_rating bubble_20,ratingDate relativeDate",HUGE Let-Down for Former Fan of POFQ! Very Dissapointing Stay.,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",12,Lake Buena Vista,This is an outstanding hotel. This is our 3rd time staying and it only gets better. The rooms are so clean. we had 2queen size beds in our room and the mattress was very comfy. The service from the time we arrived to departure was...,"November 26, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate","Clean, Outstanding ,Clean",3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",49,Lake Buena Vista,We had 2 nights here (5 moves this trip) we all love the layed back feeling this resort gives you down to the soft jazz music to the lazy boat ride to Downtown Disney! Not much more i can write about this resort that hasn't...,"November 26, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Our second stay here and really love this resort,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",39,Lake Buena Vista,We loved this hotel. Although the pool heater was broken so we had to swim in freezing water -- which was a bit of a disappointment. But otherwise this was a great stay. Didn't use the restaurant so no information on that. Loved taking the...,"December 4, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate","Beautiful, convenient and so clean.",3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",15,Lake Buena Vista,"We stayed at POFQ from 13-27 November for our family holiday. The hotel is small and compact compared to other Disney Hotels so it wasn't very far to the reception/pool/restaurant etc.
There is only one bus stop so that was handy. A few times we...","December 4, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Fantastic Disney Hotel,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",2,Lake Buena Vista,We stayed for 6 days at the POFQ. We had an excellent stay. Everyone was friendly and courteous. The food was excellent. The mouse keeping staff kept our room spotless. My family loved the tranquility of this resort after busy days at the various Disney...,"November 30, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Loved this hotel!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",2,Lake Buena Vista,"the rooms are basic. it's a really nice resort area. you can walk between the french quarter location and the riverside location. there's also a river ""cruise"" you can take. lots of things to do, pools, fishing, boating, bicycling. staff was very friendly. rooms and...","November 18, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",great moderate disney resort,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",15,Lake Buena Vista,"I stopped here with my son. As a single parent I was a bit nervous about travelling alone. Not to worry in Disney you feel so safe. Staff are lovely, chatty and friendly. Rooms are comfy and very clean. The rooms are not at all...","November 2, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Exceeds Expectations,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",31,Lake Buena Vista,"My wife and I got married in Disney World. It really was a magical experience.
Our room was very clean and we found the proximity to the store and foot court decent. What I liked about the French Quarter as opposed to the Riverside is...","November 1, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Clean and Comfortable,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",33,Lake Buena Vista,"Our room was nice, maybe getting a bit dated but clean and the maids did an amazing job. The clusters of buildings did remind me somewhat of the real French Quarter. It is much smaller and quieter that the Riverside section of the resort. You...","December 5, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",A bit of Nawlins in Disney,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",89,Lake Buena Vista,"After the madness of the Disney parks this was a lovely hotel to come back to when you were tired from trailing around the parks. Its a compact resort compared to some of the Disney hotels.
We got a lovely corner room overlooking the river...","December 5, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Peaceful hotel,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",14,Lake Buena Vista,"From the moment we walked onto the hotel grounds after arriving on the very convenient Disney Magical Express, we were enchanted with the Disney Port Orleans French Quarter. You feel like you are walking through the pleasantest part of New Orleans. Everyone on the staff...","November 5, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",We had a wonderful time at Port Orleans French Quarter at Disney World,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",3,Lake Buena Vista,"I have just arrived back from my fourth stay at POFQ, the location is wonderful and so is the atmosphere, which are the main reasons I return.
However a couple of negatives.
I travel alone, so why do they always allocate me a room as...","December 11, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Almost perfect,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",28,Lake Buena Vista,"We stayed here for 10 nights and I've never slept better. The resort is very clean, tidy and well maintained, the staff are polite, helpful and always have a smile for you and nothing is ever too much trouble. The room was spacious and the...","November 22, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Fab-u-lous,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",76,Lake Buena Vista,"When on vacation or business trips, I always stay at a Holiday Inn, Comfort Inn,or another in the same line. I guess I am used to a higher quality room & bed, since these rooms were not as nice.. Let me start with the arrival....","November 20, 2013","ui_bubble_rating bubble_30,ratingDate relativeDate",Just an average place to stay,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",25,Lake Buena Vista,We are currently staying at Port Orleans French Quarter and cannot complement it enough. We have previously stayed at Pop Century but as it is our anniversary decided to upgrade. Room is large and clean although bathroom very small you don't spend much time in...,"November 26, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Many Times Disney customer.,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",16,Lake Buena Vista,"Clean,comfortable and accommodating .We stayed in bldg 4 close access to good court and bus stop .We requested a microwave as my husband is type 1 diabetic .They ended up delivering 2 so we shared with our son and daughter in law that were in...","November 30, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Great family trip,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",10,Lake Buena Vista,"Second trip to Disney in 3 months so we decided to try a new experience. Last time we arrived at night, this time it was 11 a.m. The magical express dropped us off and I was shocked to see noone there to greet us, not...","November 16, 2013","ui_bubble_rating bubble_30,ratingDate relativeDate",they miss the mark of French Quarter,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",11,Lake Buena Vista,Stayed here for 2 weeks in October. From getting on the Magic express to getting back off again 2 weeks later at the airport this holiday was magical and the every member of staff at the hotel being more than helpful and welcoming. Everyday was...,"November 16, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Got to love the Disney quality,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",10,Lake Buena Vista,2 kids and 2 adults stayed for 3 days. no complaints at all. grounds were maintained and the entire place was very relaxing. room was clean and well maintained. took a boat to downtown Disney. kids enjoyed roasting marshmellows one night. we would definitely stay...,"December 5, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Disney hotel,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",29,Lake Buena Vista,"We have stayed at a number of Disney properties, but Port Orleans French Quarter now ties with Animal Kingdom Lodge for being our favorite. Clean, comfortable rooms, large pool for adults and kids, running/walking paths along the river, perfect location (The boat to Downtown Disney...","December 9, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",One of the Best Disney Hotels,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",26,Lake Buena Vista,"My family and I have stayed here numerous times. We always say, ""next time we'll stay at one of the premium resorts,"" but when it comes time to book another Disney trip I can never justify spending more compared to what you get here.
It...","December 17, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Always reliable- makes it hard to justify spending more,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",18,Lake Buena Vista,We almost booked at a cheaper non-Disney hotel but decided to splash out for POFQ and we're so glad we did. When you take into account things like the free parking and free transport to the parks it worked out to be more convenient and...,"December 21, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Loved our stay here,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",35,Lake Buena Vista,My fiancé and I stayed here while we visited Disney and universal for 4 days. After booking my parents informed me we stayed there when I was younger. The rooms were nice but modest. The bathroom was small but okay for the two of u....,"January 5, 2014","ui_bubble_rating bubble_30,ratingDate relativeDate",Nice stay for a short trip,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",22,Lake Buena Vista,I have stayed at Port Orleans French Quarter many times over the years. It is quiet and relaxing with an excellent pool area with one of the best pool bars staffed by top notch bar tenders. The food court has the beignets- they are heavenly....,"December 29, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Best kept secret,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",21,Lake Buena Vista,"Overall this hotel was fantastic, although check in was frustrating. The staff member was bordering on rude, when she experienced problems checking us in rather than explain what was happening she completely ignored us. This was probably more annoying after the long flight etc so...","January 4, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",Great disney experience,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",132,Lake Buena Vista,Stayed here for 3 nights (Dec 11-14th) prior to our Disney Cruise. It was recommended to us by a friend and as it seemed to fit our needs we booked it quite in advance. I was a little nervous because the only other place we...,"January 2, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",can't wait to go back!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",18,Lake Buena Vista,"I've stayed here for the second time in about two years and I need to say that while this is a good hotel, it does lack some small touches that could make the stay a little more comfortable.
My biggest issue is with the lack...","December 24, 2013","ui_bubble_rating bubble_30,ratingDate relativeDate",Not As Enjoyable As My First Visit,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",38,Lake Buena Vista,"My wife and I spent a few days at Disney over Christmas and stayed at the French Quarter for the first time. We booked thru AAA and were pleasantly surprised at the view of the waterway from our room. The rooms were nice, clean, comfortable...","December 27, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Nice Stay,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",14,Lake Buena Vista,"It was a mess all around. Check in was a mess. We had to recheck in three times. Twice they redid the key and of course it didn't work when we got to the room.
Got in late the first night and one bed had...","December 16, 2013","ui_bubble_rating bubble_10,ratingDate relativeDate",Worst Disney hotel I've ever stayed in,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",4,Lake Buena Vista,"My family travelled to Disney World and stayed at Port Orleans French Quarter from November 17-22. We had an amazing time! This is a fantastic moderate resort.
PROS - It is very beautiful. The lobby and the grounds are very pretty. The pool is amazing....","December 20, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",great resort for a family with a 2 year-old!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",4,Lake Buena Vista,"My family and I have stayed at this moderate resort loads of times. We like the size of the resort and amenities, it's not too big. The pool is great for all ages. The river taxi provides convenient travel to Riverside and Downtown Disney. Rooms...","December 19, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Port Orleans does it again!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",3,Lake Buena Vista,"This is my 3rd time staying at the resort and was another great visit. Check in did take forever after a very long flight, but they have so much to tell you now and I didn't have the heart to interrupt the cast member even...","December 19, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Another great trip,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",35,Lake Buena Vista,We just stayed there at the beginning of January. The rooms were very clean and we had a nice view of the river. We were allowed to check in early and our rooms were adjoining as requested. The resort food was good and the kids...,"January 5, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",Great Stay,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",31,Lake Buena Vista,We stayed at POFQ the week before Christmas; the crowd level was not bad at all. This is our third time staying at this resort in as many years. We are a family of 5; 4 adults and one teenager. We asked for connecting rooms...,"December 28, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",ANOTHER WONDERFUL STAY!!!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",58,Lake Buena Vista,Nothing compares to Nawlens but disney captured some of the spirit here. ( However it was a lot cleaner & family friendlier than Nawlens. lol) The moment we arrived the staff made you feel welcome. We enjoyed the decor & atmosphere. The room carries on...,"December 28, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Pleasantly Surprised,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",176,Lake Buena Vista,"I stayed at the Port Orleans French Quarter in December, Sunday to Friday over Christmas. We had an early flight and arrived at the hotel about 10 am. I had done online check-in and used that line which is opposite the normal front desk counter....","January 3, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",Nice Small Resort,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",14,Lake Buena Vista,"This was our first trip as a family to Walt Disney World and we wanted to stay somewhere that the kids could unwind after a long day at the parks. This was the place!
We stayed the first week of December. All the parks and...","January 3, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",Quiet and Kid Friendly,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",27,Lake Buena Vista,"We stayed for only one night the week before Christmas. This is our second stay at this resort, and we were really impressed by the renovations that have occurred since our last stay. The room was clean, and the decor was more modern; we just...","January 1, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",Updates make it a very reasonable place to stay,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",25,Lake Buena Vista,"Stayed here with all the family for 2 weeks, have to say one of the best experiences ever! Resort not too far from Orlando airport, arrived early afternoon, lovely greeting from staff at door and at reception. Check in was hassel free and was told...","December 30, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",wonderful experience,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",157,Lake Buena Vista,"We stayed for a 3 night weekend in early December.
Check in was good. It was 3:00 AM and we had 2 people helping us since it was obviously slow. We got put into a 2nd floor river view room. Our Magicbands worked perfectly fine...","December 30, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Loved it! Fantastic atmosphere.,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",64,Lake Buena Vista,"A quiet, peaceful, adult place away from the cartoons and hectic pace of the Parks. Lovely strolls through trimmed gardens transition your day in the Parks into something more restful. Recommended for all whole need a rest from the hype..","December 22, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Beautiful landscaping!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",23,Lake Buena Vista,"Let's start with the summary. Do you like a quiet hotel, long walks, a hint of Disney and some excellent quick service food? Then this is your hotel. Cast members have a saying for it: ""once Port Orleans, always Port Orleans"". We have to agree....","December 22, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney property with a hint of Mickey and a whole load of fun,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",11,Lake Buena Vista,"I've stayed at French Quarter many, many times (and it's partner resort, Riverside) and I have to say, it still has it's charm! It's one of the better Disney resorts; the rooms are all within reasonable distance of the lobby, dining room, bus stops, and...","December 26, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Fun at the French Quarter!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",19,Lake Buena Vista,"I absolutely love this resort. We have visited Disney World eight times, and six times we have stayed at POFQ. It is nicely sized, especially for families with smaller children, instead of being spread out forever. You can get from any one of the buildings...","December 26, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",The best resort on Disney property!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",13,Lake Buena Vista,Disney's French Quarter Resort is one of the WDW hidden gems. Small resort with all the perks. Rooms are very clean and spacious. 2 Queen Beds in each room. The bus service is great and the bus stop (there is only one) is very conveniently...,"December 26, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney French Quarter Weekend,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",12,Lake Buena Vista,"My family and I were very let down by this resort. Our room was very dark,dated but most of all FILTHY. Yes I had to repeatedly go to guest services, the rips in our bedding were approximately 10-12 inches on both beds, both lots of...","December 16, 2013","ui_bubble_rating bubble_10,ratingDate relativeDate",NO Mickey Magic Here.,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",12,Lake Buena Vista,Great service...clean sheets...the check in girl must've seen my anniversary button and scheduled a free phone call from Mickey and Minnie to congratulate us. It was a total surprise that made our night extra magical! Plenty of toiletries... and the new magic bands are great!,"December 14, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Magic of Disney,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",28,Lake Buena Vista,"This was our first time staying at this resort. Disney does a great job thinking you are really in New Orkeans. The front desk was great, and got us a room right away at 11 am. The whole entire staff was exceptional as well. The...","December 14, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Perfect decor,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",136,Lake Buena Vista,"My first POFQ stay was in February 2008, and I just got back from a long weekend there. To be honest it wasn't my first choice, but I booked late and it was what was available in my price range. However, in the end I'm...","December 19, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",My second stay here opened my eyes!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",8,Lake Buena Vista,"We really enjoyed our time at the POFQ. It was a great experience from check in till the time we left.
We organised a private transfer rather than the Mickey Express - we arrived at the hotel, and reception area was empty - we were...","January 4, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",We loved it,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",13,Lake Buena Vista,"This was our very first trip to Disney World. We had no idea what to expect, and which way to go. Boy did we get lucky with this place. We went after Thanksgiving, and it was decorated beautifully. The people there were incredibly friendly, the...","December 27, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Would go back in a heart beat!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",53,Lake Buena Vista,"My husband and our two boys stayed here for three nights at the end of December 2013. We have been to WDW many times and stayed in many different resorts and all of our experiences have been positive, so I was very surprised by this...","January 2, 2014","ui_bubble_rating bubble_30,ratingDate relativeDate",Disappointed,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",49,Lake Buena Vista,"This was a wonderful place to stay on Disney's property. The ambiance and overall feel of the resort was relaxing and enjoyable in and of itself.
One of my favorite things about this resort was the availability of water taxis to almost anywhere in the...","December 29, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney does everything right,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",10,Lake Buena Vista,"This was my husband's and my fifth visit to Disneyworld, On our first trip, we were just married, no children and did not stay on property. The next three visits were with our children and we always stayed at the value resorts and always were...","December 22, 2013","ui_bubble_rating bubble_30,ratingDate relativeDate",Disney Disappointment,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",24,Lake Buena Vista,"This is my second time going to disney and this time, we upgraded to the port Orleans French quarter after experiencing the all star music resort. The check in was a lot faster than last time, and our room was very close to the bus...","December 21, 2013","ui_bubble_rating bubble_40,ratingDate relativeDate",Better than last time!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",31,Lake Buena Vista,This was our second stay at the French Quarter and feel that we have found a true gem. The cast members are very helpful as is typical throughout the parks. Nice touch with the doorman who wishes you a pleasant day and means it. The...,"December 25, 2013","ui_bubble_rating bubble_50,ratingDate relativeDate",Gotta love this place,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",72,Lake Buena Vista,We have always wanted to go to Disney at Christmas time. Port Orleans is our favorite resort so we booked here again. The place was decorated for Christmas and the resort was very pretty. We were in Building 5 this time. So far we have...,"January 4, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Pre Christmas trip,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",32,Lake Buena Vista,"We've previously stayed at the Animal Kingdom Lodge and have visited most of the other Deluxe resorts. This trip, however, was during peak season and rates were high. A deluxe resort was out of budget, and so we went with the French Quarter.
I was...","January 4, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",I'll never pay for a Deluxe Resort again!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",20,Lake Buena Vista,"Just what we expect from Disney. Very clean, very spacious, comfortable and affordable. It is a smaller resort and we could be anywhere within the resort in just a few minutes. Even over Christmas when Disney is at its busiest, we never waited more than...","January 2, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Great!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",12,Lake Buena Vista,"We travelled to Disney for our honeymoon and fell in love with POFQ.
On check in the staff made a big fuss about it being our honeymoon and upgraded us from a standard room to a river view room so I would defiantly recommend noting...","January 22, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",A honeymoon to remember!,3.5 Star Hotel
2201 Orleans Drive,Disney's Port Orleans Resort - French Quarter,"Orlando, FL 32830-8424",45,Lake Buena Vista,"Let's start with the greatest strength of the Port Orleans French Quarter: It's one of the smallest resorts on the WDW property, which means that you don't spend half your time walking from your room to the dining areas and bus stops. More importantly, it...","January 22, 2014","ui_bubble_rating bubble_30,ratingDate relativeDate",Great Size. Tired Rooms. Closed Pool.,3.5 Star Hotel
